,atletas.foto,atletas.clube.id.full.name,atletas.variacao_num,atletas.rodada_id,atletas.entrou_em_campo,atletas.pontos_num,atletas.slug,atletas.apelido_abreviado,atletas.posicao_id,atletas.nome,atletas.apelido,atletas.atleta_id,atletas.clube_id,atletas.status_id,atletas.preco_num,atletas.media_num,atletas.jogos_num,DE,GS,A,CA,DS,FC,FD,FF,FS,FT,G,I,PS,SG,V,CV,DP,PP,PC,GC
680,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,ryan-francisco,R. Francisco,5,Ryan Francisco Rodrigues dos Santos Silva,Ryan Francisco,140542,276,5,3.62,2.69,7,,,,,,4.0,,2.0,5.0,,2.0,1.0,,,,,,,,
681,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.0,28,False,0.0,david-martins,D. Martins,4,David Martins Almeida de Lira,David Martins,140726,265,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
682,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,davi-gomes,D. Gomes,5,Davi Gomes de Alvarenga,Davi Gomes,140906,280,6,2.93,3.3,4,,,,,1.0,2.0,1.0,2.0,3.0,,1.0,,,,,,,,,
683,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/MIR/FORMATO.png,MIR,0.0,28,False,0.0,bruno-bertinato,B. Bertinato,1,Bruno Oliveira Bertinato,Bruno Bertinato,140908,2305,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
684,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,kaio-borges,K. Borges,2,Kaio Borges Correa,Kaio Borges,141039,266,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
685,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,davi-schuindt,D. Schuindt,3,Davi Duarte Schuindt,Davi Schuindt,141040,266,6,1.24,0.7,2,,,,,,1.0,1.0,,1.0,,,,,,,,,,,
686,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,kaua-branco,K. Branco,3,Kauã Oliveira Branco,Kauã Branco,141084,263,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
687,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,robert,Robert,1,Robert Pinto Alves Assunção,Robert,141125,282,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
688,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,vitao,Vitão,3,Vitor Fernandes Chaves Teixeira,Vitão,141131,282,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
689,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,ze-phelipe,Z. Phelipe,4,José Phelipe dos Santos Dutra,Zé Phelipe,141138,282,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
690,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,mateus-iseppe,M. Iseppe,4,Mateus José Iseppe,Mateus Iseppe,141139,282,6,2.53,2.0,1,,,,,1.0,,,,1.0,,,,,,,,,,,
691,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,davi,Davi,1,Davi Medeiros Serrano Lira,Davi,141145,292,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
692,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,rafinha,Rafinha,3,Rafael Lima da Silva,Rafinha,141150,292,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
693,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,felipinho,Felipinho,2,Felipe Gabriel dos Santos Silva,Felipinho,141151,292,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,
694,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,riquelme,Riquelme,3,Riquelme Felipe da Silva de Oliveira,Riquelme,141153,292,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
695,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,felype-gabriel,F. Gabriel,3,Felype Gabriel Alencar Carvalho,Felype Gabriel,141154,292,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
696,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,adriel,Adriel,4,Adriel Gomes do Nascimento,Adriel,141156,292,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
697,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,breno,Breno,4,Breno José da Silva Santos,Breno,141158,292,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
698,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,-0.1,28,True,1.9,ze-lucas,Z. Lucas,4,José Lucas Gomes da Silva,Zé Lucas,141160,292,7,5.1,2.85,22,,,,4.0,35.0,29.0,4.0,8.0,24.0,,,2.0,,,,,,,,
699,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,gago,Gago,4,Luiz Henrique Duarte Batista,Gago,141161,292,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
700,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,jefinho,Jefinho,4,Jefferson Borges do Nascimento,Jefinho,141162,292,6,1.99,2.8,1,,,,,1.0,,,1.0,1.0,,,,,,,,,,,
701,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.0,28,False,0.0,kayke-queiroz,K. Queiroz,5,Kayke Gouvêa Queiroz,Kayke Queiroz,141401,356,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,
702,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,0.0,28,False,0.0,avellar,Avellar,2,Riquelme Avellar da Silva Fortes,Avellar,141405,267,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
703,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.0,28,False,0.0,fredi-lippert,F. Lippert,3,Frederico Lippert Neto Gomes,Fredi Lippert,141419,265,6,1.5,1.7,1,,,,,1.0,1.0,,,1.0,,,,,,,,,,,
704,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,gustavo-cintra,G. Cintra,3,Gustavo Cintra Rocha,Gustavo Cintra,141433,266,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
705,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/PAL/FORMATO.png,PAL,1.46,28,True,13.8,allan,Allan,4,Allan Andrade Elias,Allan,141451,275,6,6.4,3.27,18,,,2.0,,21.0,6.0,4.0,6.0,9.0,,1.0,,,,,1.0,,,,
706,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,atencio,Atencio,4,Rodrigo Uriel Atencio,Atencio,141453,292,6,3.05,0.8,15,,,,1.0,1.0,4.0,2.0,6.0,5.0,1.0,,,,,,,,,,
707,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,0.0,28,False,0.0,bernardo-jacob,B. Jacob,4,Bernardo Jacob Ferreira,Bernardo Jacob,141465,285,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
708,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,0.0,28,False,0.0,pablo,Pablo,2,Pablo Pereira da Costa,Pablo,141467,285,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
709,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.0,28,False,0.0,lucca-prior,L. Prior,4,Lucca Prior Pimenta,Lucca Prior,141526,356,6,3.93,3.41,11,,,,1.0,10.0,12.0,2.0,3.0,13.0,,2.0,2.0,,,,,,,,
710,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CAM/FORMATO.png,CAM,0.0,28,False,0.0,indio,Índio,4,Hendel dos Santos Nascimento,Índio,141551,282,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
711,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.0,28,False,0.0,gabriel-mec,G. Mec,5,Gabriel Ferreira de Carvalho,Gabriel Mec,141595,284,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
712,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,lucca,Lucca,5,Lucca Marques Alencar,Lucca,141609,276,6,1.08,0.68,4,,,,,1.0,4.0,,,5.0,,,1.0,,,,,,,,
713,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,joao-pedro,J. Pedro,1,João Pedro Pantiga Gomes,João Pedro,141610,276,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
714,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,maik,Maik,2,Maik Gomes Viegas,Maik,141611,276,6,6.35,9.1,2,,,,2.0,5.0,7.0,,1.0,2.0,,1.0,,,1.0,,,,,,
715,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,paulinho,Paulinho,5,Paulo Sérgio Venuto Bezerra,Paulinho,141614,276,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
716,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAO/FORMATO.png,SAO,0.0,28,False,0.0,pedro-ferreira,P. Ferreira,4,Pedro Henrique Ferreira da Silva,Pedro Ferreira,141615,276,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
717,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,pablo-lucio,P. Lúcio,4,Pablo Lúcio,Pablo Lúcio,141628,262,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
718,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,fernando-costa,F. Costa,1,Fernando Henrique Pires Costa,Fernando Costa,141643,280,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
719,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,zappelini,Zappelini,4,Cauã Zappelini Joaquim,Zappelini,141751,263,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
720,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.35,28,True,1.2,gabriel-bontempo,G. Bontempo,4,Gabriel Morais Silva Bontempo,Gabriel Bontempo,141754,277,7,5.67,3.08,19,,,1.0,1.0,25.0,11.0,,4.0,18.0,,1.0,,,,,,,,,
721,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,-0.67,28,True,0.6,fabiano-souza,F. Souza,2,Fabiano Josué de Souza Silva,Fabiano Souza,141763,354,7,6.82,4.25,22,,,,5.0,29.0,34.0,1.0,5.0,30.0,,,,,9.0,,,,,,
722,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/RBB/FORMATO.png,RBB,0.0,28,False,0.0,athyrson,Athyrson,5,Athyrson Ferreira Prates,Athyrson,141771,280,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
723,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.0,28,False,0.0,gustavo-henrique,G. Henrique,4,Gustavo Henrique Pereira,Gustavo Henrique,141776,277,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
724,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,kauan,Kauan,3,Kauan Santos Neves Coutinho,Kauan,141795,287,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
725,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.0,28,False,0.0,guilherme,Guilherme,5,Guilherme Luiz Oliveira da Silva,Guilherme,141806,354,6,2.75,1.53,6,,,,1.0,5.0,6.0,1.0,1.0,5.0,,,,,,,,,,,
726,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.0,28,False,0.0,vinicius-lira,V. Lira,2,Vinicius Rodrigues Lira,Vinicius Lira,141868,277,6,3.0,0.0,0,,,,,,,,,,,,,,,,,,,,
727,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,0.0,28,False,0.0,jacare,Jacaré,2,João Vitor Barros Silva,Jacaré,141873,264,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
728,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,0.0,28,False,0.0,dede,Dedé,4,Josenildo José dos Santos Neto,Dedé,141874,292,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
729,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,-0.16,28,True,0.5,dieguinho,Dieguinho,4,Diego da Cruz Lopes,Dieguinho,141995,264,6,1.66,1.16,7,,,,,3.0,1.0,,3.0,3.0,,,,,,,,,,,
730,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SPT/FORMATO.png,SPT,-0.04,28,True,0.0,joao-silva,J. Silva,3,João Pedro Eira Antunes da Silva,João Silva,141996,292,7,4.02,2.28,13,,,,1.0,9.0,11.0,2.0,2.0,3.0,,,1.0,,3.0,,,,,,
731,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.59,28,True,4.3,amuzu,Amuzu,5,Francis Amuzu,Amuzu,142004,284,7,5.35,3.1,14,,,1.0,2.0,4.0,6.0,5.0,10.0,13.0,,2.0,2.0,,,,,,,,
732,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CEA/FORMATO.png,CEA,0.0,28,False,0.0,gabriel-silva,G. Silva,3,Gabriel Silva Rocha,Gabriel Silva,142047,354,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
733,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,bruno-alves,B. Alves,3,Bruno Ferreira Alves,Bruno Alves,142049,283,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
734,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,kauan-toledo,K. Toledo,5,Kauan Almeida Toledo,Kauan Toledo,142086,263,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
735,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,marcelo-eraclito,M. Eráclito,1,Marcelo Eráclito de Souza Filho,Marcelo Eráclito,142130,283,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
736,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.0,28,False,0.0,luis-eduardo,L. Eduardo,3,Luis Eduardo Guedes de Souza,Luis Eduardo,142257,284,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
737,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/GRE/FORMATO.png,GRE,0.0,28,False,0.0,jeferson,Jeferson,5,Jeferson Borges dos Santos,Jeferson,142261,284,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
738,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BAH/FORMATO.png,BAH,0.0,28,False,0.0,dell,Dell,5,Wendeson Wanderley Santos de Melo,Dell,142265,265,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
739,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/JUV/FORMATO.png,JUV,0.0,28,False,0.0,ze-henrique,Z. Henrique,1,José Henrique Camargo,Zé Henrique,142268,286,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
740,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VAS/FORMATO.png,VAS,-0.84,28,True,0.9,nuno-moreira,N. Moreira,5,Nuno Gonçalo Rocha Moreira,Nuno Moreira,142279,267,7,7.9,4.72,25,,,4.0,1.0,22.0,13.0,8.0,6.0,32.0,,5.0,6.0,,,,,,,,
741,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,wanderson-papaterra,W. Papaterra,4,Wanderson Papaterra Matos,Wanderson Papaterra,142445,287,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
742,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,barrera,Barrera,4,Jordan Andrés Barrera Herrera,Barrera,142484,263,6,4.79,0.5,1,,,,,,,,,1.0,,,,,,,,,,,
743,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,-0.26,28,True,0.5,robinho-jr,R. Jr.,5,Robson de Souza Júnior,Robinho Jr.,142867,277,6,2.17,1.22,6,,,,,3.0,1.0,,2.0,3.0,,,,,,,,,,,
744,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,montoro,Montoro,4,Álvaro Montoro,Montoro,142890,263,5,9.6,5.16,10,,,2.0,3.0,15.0,7.0,4.0,3.0,12.0,1.0,1.0,,,,,,,,,
745,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.0,28,False,0.0,salvador,Salvador,1,Eduardo Salvador Correia,Salvador,143040,356,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
746,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,gabriel-abdias,G. Abdias,2,Gabriel da Silva Abdias,Gabriel Abdias,143072,263,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
747,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,-0.78,28,True,2.42,martin-palermo,M. Palermo,6,Martín Palermo,Martín Palermo,143194,356,7,10.6,5.74,6,,,,,,,,,,,,,,,3.0,,,,,
748,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,wendell,Wendell,5,Wendell dos Santos Sacramento,Wendell,143253,287,6,1.83,2.5,1,,,,,1.0,,,,2.0,,,,,,,,,,,
749,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,kauan-vitor,K. Vitor,5,Kauan Vitor Silva Ferreira de Melo,Kauan Vitor,143255,287,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
750,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLA/FORMATO.png,FLA,0.0,28,False,0.0,joshua,Joshua,4,Caio Joshua Lana de Andrade,Joshua,143295,262,6,2.0,0.0,0,,,,,,,,,,,,,,,,,,,,
751,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,murilo-rhikman,M. Rhikman,4,Murilo Rhikman Alves Pimentel,Murilo Rhikman,143350,283,6,0.91,0.0,1,,,,,,,,,,,,,,,,,,,,
752,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,leo-jance,L. Jance,2,Leonardo de Oliveira Jance,Léo Jance,143377,266,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
753,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/COR/FORMATO.png,COR,0.0,28,False,0.0,gabriel-caipira,G. Caipira,2,Gabriel Henrique Soares da Silva,Gabriel Caipira,143452,264,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
754,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,vagno,Vagno,2,Vagno de Sousa Brito Júnior,Vagno,143460,266,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
755,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FLU/FORMATO.png,FLU,0.0,28,False,0.0,wesley-nata,W. Natã,5,Wesley Natã de Freitas Prado,Wesley Natã,143463,266,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
756,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/INT/FORMATO.png,INT,0.0,28,False,0.0,raykkonen,Raykkonen,5,Raykkonen Pereira Soares,Raykkonen,143488,285,6,0.66,0.05,4,,,,,,1.0,,,1.0,,,,,,,,,,,
757,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,kaua-moraes,K. Moraes,2,Kauã Moraes Silva,Kauã Moraes,143600,283,6,6.1,4.75,2,,,,,2.0,,,,3.0,,,,,1.0,,,,,,
758,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/BOT/FORMATO.png,BOT,0.0,28,False,0.0,kaique-pereira,K. Pereira,2,Kaique da Silva Júlio Pereira,Kaique Pereira,144015,263,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
759,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.0,28,False,0.0,joao-alencar,J. Alencar,3,João Alencar Santos Paes da Costa,João Alencar,144255,277,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
760,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/SAN/FORMATO.png,SAN,0.0,28,False,0.0,padula,Padula,5,Pedro Padula Tobias de Aguiar,Padula,144417,277,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
761,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/CRU/FORMATO.png,CRU,0.0,28,False,0.0,vitor-lamounier,V. Lamounier,1,Vitor Lamounier Rego,Vitor Lamounier,144424,283,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
762,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/FOR/FORMATO.png,FOR,0.0,28,False,0.0,lucas-emanoel,L. Emanoel,4,Lucas Emanoel de Abreu dos Reis,Lucas Emanoel,144561,356,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
763,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2025/silhuetas/VIT/FORMATO.png,VIT,0.0,28,False,0.0,lucas-lohan,L. Lohan,4,Lucas Lohan dos Santos Verediana,Lucas Lohan,145000,287,6,1.0,0.0,0,,,,,,,,,,,,,,,,,,,,
